No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
8138,2014,2,3,1,4,9,3,17,200,76,0.3,1020.4,-27.9,0,N,1.5,Tiantan
8139,2014,2,3,2,9,13,9,18,300,74,0.1,1020.9,-16.7,0,NW,5.8,Tiantan
8140,2014,2,3,3,3,61,7,10,200,83,-0.9,1021.6,-15.9,0,NNW,4.2,Tiantan
8141,2014,2,3,4,7,22,3,8,200,83,-2,1022.7,-22.6,0,NW,4.2,Tiantan
8142,2014,2,3,5,5,21,6,8,200,80,-2.8,1023.7,-29.3,0,N,2.9,Tiantan
8143,2014,2,3,6,8,19,3,10,200,74,-3.8,1024.2,-31.1,0,NE,1.1,Tiantan
8144,2014,2,3,7,3,10,2,20,300,63,-3.6,1024.7,-29,0,NNW,1.5,Tiantan
8145,2014,2,3,8,6,16,4,28,300,58,-2.4,1024.8,-30,0,WNW,6.9,Tiantan
8146,2014,2,3,9,3,15,4,24,300,63,-1.9,1025.1,-29.6,0,NW,5.9,Tiantan
8147,2014,2,3,10,3,34,8,16,300,71,-0.7,1024.4,-29.8,0,NW,6,Tiantan
8148,2014,2,3,11,7,36,7,15,300,74,-0.1,1023.7,-30.6,0,W,5.2,Tiantan
8149,2014,2,3,12,7,48,7,17,300,74,0.7,1022.3,-29.9,0,WNW,8.4,Tiantan
8150,2014,2,3,13,4,20,3,16,300,77,1.6,1021.3,-30.7,0,WNW,7.1,Tiantan
8151,2014,2,3,14,6,93,2,15,300,79,1.4,1021.2,-30.8,0,WNW,6.9,Tiantan
8152,2014,2,3,15,6,45,1,16,300,79,1,1021.4,-29.7,0,WNW,6,Tiantan
8153,2014,2,3,16,7,62,1,17,300,78,0.1,1022,-30.4,0,WNW,5.4,Tiantan
8154,2014,2,3,17,7,39,1,19,300,74,-0.3,1023.1,-30.7,0,WNW,5.6,Tiantan
8155,2014,2,3,18,8,59,2,21,300,70,-0.7,1023.8,-29.8,0,WNW,3.5,Tiantan
8156,2014,2,3,19,4,60,3,23,300,66,-1,1023.9,-30,0,N,2.7,Tiantan
8157,2014,2,3,20,8,54,4,23,300,64,-2.5,1024.5,-29,0,ENE,2,Tiantan
8158,2014,2,3,21,4,44,6,26,400,58,-4.6,1024.7,-28.9,0,E,1.4,Tiantan
8159,2014,2,3,22,7,46,4,23,300,60,-4.7,1024.9,-28.2,0,ENE,1.4,Tiantan
8160,2014,2,3,23,3,36,4,22,300,62,-2.3,1025.1,-29.9,0,WNW,3.2,Tiantan
8161,2014,2,4,0,4,46,1,11,300,73,-2.7,1025.5,-29.2,0,NW,4.9,Tiantan
8162,2014,2,4,1,3,11,1,8,300,76,-3.2,1025.9,-29.6,0,WNW,2.6,Tiantan
8163,2014,2,4,2,3,19,1,8,300,75,-3.5,1025.9,-28.9,0,NW,2.9,Tiantan
8164,2014,2,4,3,3,49,1,9,300,72,-4.1,1026,-29.4,0,NW,2.4,Tiantan
8165,2014,2,4,4,3,20,6,13,400,66,-4.3,1025.9,-29.5,0,N,3.8,Tiantan
8166,2014,2,4,5,5,27,11,15,400,62,-5,1025.8,-29.3,0,N,2.2,Tiantan
8167,2014,2,4,6,3,22,17,25,500,53,-5.9,1026.5,-28.5,0,NNE,2.1,Tiantan
8168,2014,2,4,7,3,22,13,39,500,40,-5.5,1027.6,-28.9,0,NNW,2.2,Tiantan
8169,2014,2,4,8,4,17,18,44,500,37,-4.1,1027.8,-29.4,0,NNW,3.2,Tiantan
8170,2014,2,4,9,7,28,19,42,600,40,-2.9,1027.6,-29.4,0,NNW,3.6,Tiantan
8171,2014,2,4,10,13,13,16,41,700,43,-1.8,1027.5,-29.5,0,NW,2.9,Tiantan
8172,2014,2,4,11,9,22,11,33,500,54,-0.4,1026.5,-29.5,0,N,1.3,Tiantan
8173,2014,2,4,12,9,6,9,24,400,65,-0.5,1025.3,-29.6,0,ENE,2.1,Tiantan
8174,2014,2,4,13,10,20,11,32,500,59,-0.4,1023.8,-29.5,0,N,2.4,Tiantan
8175,2014,2,4,14,9,6,8,30,500,61,0.3,1023.7,-29,0,S,1.1,Tiantan
8176,2014,2,4,15,11,6,7,32,500,60,0.5,1023.5,-28.8,0,SSW,1.2,Tiantan
8177,2014,2,4,16,21,12,16,40,700,56,-0.4,1023,-28.4,0,ESE,2.2,Tiantan
8178,2014,2,4,17,35,48,24,38,800,59,-1.1,1023.2,-27,0,ESE,1.3,Tiantan
8179,2014,2,4,18,39,75,24,36,800,57,-1.2,1023.9,-25.4,0,SW,1.7,Tiantan
8180,2014,2,4,19,45,55,30,44,900,47,-1.6,1024.3,-25.7,0,WSW,1.1,Tiantan
8181,2014,2,4,20,62,101,40,43,1000,48,-1.5,1024.9,-25.6,0,SW,1.3,Tiantan
8182,2014,2,4,21,84,116,52,55,1000,32,-1.7,1025.2,-25,0,S,1.2,Tiantan
8183,2014,2,4,22,108,157,64,64,1400,20,-2.3,1025.5,-24.8,0,W,0.7,Tiantan
8184,2014,2,4,23,119,161,67,76,1600,8,-3,1025.6,-22.9,0,WSW,0.6,Tiantan
8185,2014,2,5,0,107,146,52,71,1700,9,-3.6,1025.2,-21.8,0,SSW,0.7,Tiantan
8186,2014,2,5,1,78,102,42,68,1700,11,-2.3,1025,-23.5,0,S,1.4,Tiantan
8187,2014,2,5,2,70,85,39,67,1800,10,-3.3,1024.7,-23.7,0,ESE,0.8,Tiantan
8188,2014,2,5,3,66,77,32,50,1400,23,-5.3,1024.6,-22.3,0,ESE,1.2,Tiantan
8189,2014,2,5,4,66,78,30,NA,1400,22,-7.3,1024.7,-20.9,0,NNE,0.7,Tiantan
8190,2014,2,5,5,64,84,36,46,1600,13,-6.9,1024.9,-20.9,0,WSW,0.4,Tiantan
8191,2014,2,5,6,85,96,30,52,1900,4,-7.6,1025.5,-20.1,0,E,1.2,Tiantan
8192,2014,2,5,7,87,104,12,52,2000,2,-7.3,1025.5,-20.9,0,NE,1.3,Tiantan
8193,2014,2,5,8,94,110,7,53,2000,2,-5.7,1026.1,-20.6,0,NNE,1.4,Tiantan
8194,2014,2,5,9,100,114,47,65,2400,3,-4,1026.2,-19.5,0,ENE,1.3,Tiantan
8195,2014,2,5,10,92,118,82,72,2400,5,-2.5,1026.1,-19.4,0,E,1.2,Tiantan
8196,2014,2,5,11,92,122,71,60,1900,16,-0.7,1025.1,-16.2,0,E,1.7,Tiantan
8197,2014,2,5,12,64,79,51,34,1100,42,0.3,1023.4,-11.1,0,SSW,2,Tiantan
8198,2014,2,5,13,71,78,59,32,1000,49,0.9,1022.5,-11.2,0,SW,2.9,Tiantan
8199,2014,2,5,14,82,86,64,27,900,58,0.8,1022.9,-11.9,0,SSE,2.4,Tiantan
8200,2014,2,5,15,86,83,59,27,900,60,0.6,1022.8,-10.9,0,SSW,1,Tiantan
8201,2014,2,5,16,84,93,70,28,800,63,0.2,1022.9,-10.9,0,SE,1.4,Tiantan
8202,2014,2,5,17,83,96,68,30,800,62,-0.4,1023.3,-11.2,0,SSE,1.1,Tiantan
8203,2014,2,5,18,80,89,59,33,800,55,-0.6,1023.5,-11.4,0,SE,0.8,Tiantan
8204,2014,2,5,19,80,91,55,39,900,47,-2.1,1023.9,-11.4,0,SE,0.9,Tiantan
8205,2014,2,5,20,71,86,54,49,1000,33,-2.9,1024.4,-11.6,0,S,0.9,Tiantan
8206,2014,2,5,21,75,88,45,55,1200,21,-3.4,1024.6,-12.1,0,WNW,0.5,Tiantan
8207,2014,2,5,22,86,102,41,64,1400,11,-3.3,1024.6,-11.3,0,E,1.3,Tiantan
8208,2014,2,5,23,100,118,35,72,1600,3,-2.6,1024.5,-11.4,0,ENE,1,Tiantan
8209,2014,2,6,0,106,125,30,75,1600,1,-4.3,1024.4,-10.5,0,NE,1.2,Tiantan
8210,2014,2,6,1,113,127,32,71,2300,1,-4.2,1024.5,-10.6,0,ENE,1.8,Tiantan
8211,2014,2,6,2,120,134,27,73,2500,1,-5.7,1024.9,-11.2,0,NE,0.9,Tiantan
8212,2014,2,6,3,118,124,22,68,2700,1,-5,1025.1,-11.2,0,ENE,1.1,Tiantan
8213,2014,2,6,4,129,126,22,70,2800,1,-6.1,1025,-11.1,0,ENE,1.4,Tiantan
8214,2014,2,6,5,143,154,26,73,3400,1,-5.5,1025.8,-11,0,ENE,1.3,Tiantan
8215,2014,2,6,6,147,156,30,73,3300,1,-5.7,1025.9,-11,0,E,0.7,Tiantan
8216,2014,2,6,7,145,152,61,75,3200,1,-4.8,1026.6,-11,0,ENE,1,Tiantan
8217,2014,2,6,8,132,135,59,72,3100,1,-3.6,1027.4,-10.7,0,NE,1.3,Tiantan
8218,2014,2,6,9,125,136,63,73,3000,2,-2.4,1027.7,-10.5,0,NE,1.1,Tiantan
8219,2014,2,6,10,114,129,82,78,2800,4,-1.1,1026.9,-10.2,0,E,0.9,Tiantan
8220,2014,2,6,11,105,107,98,76,2400,10,0,1026.1,-11.1,0,N,1.7,Tiantan
8221,2014,2,6,12,105,110,111,72,2100,18,0.8,1024.9,-13.3,0,ESE,1.6,Tiantan
8222,2014,2,6,13,103,82,99,68,1800,28,1.4,1024.7,-13.2,0,SSW,0.3,Tiantan
8223,2014,2,6,14,104,107,98,65,1700,37,1.3,1025.2,-13.2,0,NNW,1.2,Tiantan
8224,2014,2,6,15,92,79,85,55,1400,54,1.2,1025.6,-13,0,SSE,1.3,Tiantan
8225,2014,2,6,16,86,70,77,46,1200,64,0.8,1025.2,-13.7,0,S,0.9,Tiantan
8226,2014,2,6,17,88,91,79,51,1200,57,0.5,1025.3,-13.2,0,ESE,2,Tiantan
8227,2014,2,6,18,87,92,71,49,1100,56,0.3,1025.5,-12.4,0,SE,1.2,Tiantan
8228,2014,2,6,19,96,109,79,50,1600,53,0.2,1025.8,-11.8,0,ESE,1.2,Tiantan
8229,2014,2,6,20,116,132,85,62,2000,36,-0.5,1026.6,-6.7,0,SE,1.9,Tiantan
8230,2014,2,6,21,127,158,107,79,2800,21,-1,1026.9,-5.2,0,SSE,1.6,Tiantan
8231,2014,2,6,22,93,108,49,52,1600,28,-1,1026.9,-5.6,0,SSW,2,Tiantan
8232,2014,2,6,23,78,69,44,55,1300,19,-1.2,1026.8,-5.4,0,SE,0.8,Tiantan
8233,2014,2,7,0,88,78,44,45,1400,26,-1.4,1026.3,-5.4,0,ESE,1.9,Tiantan
8234,2014,2,7,1,71,60,50,37,1300,38,-1.9,1026.3,-5.7,0,SE,1.6,Tiantan
8235,2014,2,7,2,70,58,54,36,1300,39,-2.1,1025.5,-5.8,0,ESE,1.5,Tiantan
8236,2014,2,7,3,78,70,55,46,1500,26,-2.4,1025,-7.1,0,ESE,1.9,Tiantan
8237,2014,2,7,4,99,92,53,51,1500,12,-2.6,1024.6,-8.3,0,ESE,2.9,Tiantan
8238,2014,2,7,5,95,102,58,41,1300,25,-3.7,1024.5,-6,0,ESE,2.2,Tiantan
8239,2014,2,7,6,96,101,37,42,1300,25,-4.4,1024.8,-6.4,0.5,SE,2.3,Tiantan
8240,2014,2,7,7,85,75,27,49,1300,21,-4.5,1024.9,-6.2,0.5,E,2.4,Tiantan
8241,2014,2,7,8,92,81,26,52,1600,16,-4.4,1024.9,-6.2,0.3,E,2,Tiantan
8242,2014,2,7,9,85,72,28,50,1400,18,-4.3,1024.8,-5.7,0.9,E,1.3,Tiantan
8243,2014,2,7,10,88,76,26,53,1400,15,-4.2,1024.4,-6,0.5,E,2.8,Tiantan
8244,2014,2,7,11,92,64,30,49,1200,20,-4.1,1023.5,-6.1,0.5,E,1.9,Tiantan
8245,2014,2,7,12,98,74,35,45,1100,29,-3.8,1022.2,-5.8,0.2,E,2,Tiantan
8246,2014,2,7,13,91,63,35,38,1000,42,-3.2,1021.3,-5.8,0.1,ESE,1.9,Tiantan
8247,2014,2,7,14,82,59,29,42,1000,40,-3.3,1020.6,-6.3,0,ESE,2.9,Tiantan
8248,2014,2,7,15,75,52,32,39,1000,48,-3.2,1020.2,-5.8,0.1,ESE,2.4,Tiantan
8249,2014,2,7,16,78,49,35,40,1000,50,-3.5,1020.2,-5.4,0.1,ESE,1.4,Tiantan
8250,2014,2,7,17,79,57,33,46,1100,45,-3.5,1020.5,-5.5,0,ESE,2.1,Tiantan
8251,2014,2,7,18,85,68,33,55,1200,34,-3.3,1020.7,-5.6,0,ESE,2.9,Tiantan
8252,2014,2,7,19,92,71,36,59,1300,26,-3.5,1020.6,-5.7,0.1,ESE,2,Tiantan
8253,2014,2,7,20,90,73,42,66,1400,16,-3.7,1020.7,-5.7,0.1,ESE,2.3,Tiantan
8254,2014,2,7,21,87,74,45,68,1600,10,-3.9,1020.6,-5.4,0.5,E,1.4,Tiantan
8255,2014,2,7,22,85,73,47,70,1700,6,-3.7,1020.5,-5.5,0,ESE,1.4,Tiantan
8256,2014,2,7,23,70,59,46,57,1500,19,-3.6,1020.7,-5.6,0.2,ESE,1.4,Tiantan
8257,2014,2,8,0,71,61,40,48,1400,25,-3.5,1020.7,-5.2,0.1,SE,1.1,Tiantan
8258,2014,2,8,1,73,56,31,43,1200,27,-3.3,1020.8,-5.2,0.4,SSE,1.1,Tiantan
8259,2014,2,8,2,75,47,20,39,1200,28,-3.4,1020.9,-5.1,0.4,SSW,0.8,Tiantan
8260,2014,2,8,3,67,49,16,36,1100,29,-3.5,1020.4,-4.9,0.2,ENE,1,Tiantan
8261,2014,2,8,4,69,47,13,NA,1200,22,-3.6,1020.3,-4.9,0,E,1,Tiantan
8262,2014,2,8,5,73,54,11,44,1400,13,-4.2,1020.3,-5.5,0,ENE,0.9,Tiantan
8263,2014,2,8,6,90,67,12,57,1700,3,-4.1,1021.3,-5.5,0,ENE,2.3,Tiantan
8264,2014,2,8,7,110,91,21,68,2100,1,-5,1022.2,-6.8,0,NE,1.1,Tiantan
8265,2014,2,8,8,123,107,34,72,2500,2,-3.6,1022.7,-6.2,0,E,1.5,Tiantan
8266,2014,2,8,9,109,91,43,67,2100,7,-1.7,1023.3,-11.3,0,NW,3.9,Tiantan
8267,2014,2,8,10,113,97,71,66,1800,17,-0.6,1023.5,-13.9,0,NW,4,Tiantan
8268,2014,2,8,11,34,6,39,31,700,60,0,1022.9,-15.2,0,NNW,3.7,Tiantan
8269,2014,2,8,12,15,6,23,21,400,74,0.9,1022.5,-16.5,0,NNW,3.5,Tiantan
8270,2014,2,8,13,17,6,20,22,400,76,1,1022.7,-15.5,0,NNW,3.2,Tiantan
8271,2014,2,8,14,17,6,20,22,400,NA,1.3,1022.9,-16.1,0,N,4.2,Tiantan
8272,2014,2,8,15,14,21,NA,NA,NA,NA,1.1,1023.4,-16.3,0,NW,3.6,Tiantan
8273,2014,2,8,16,14,21,16,20,300,NA,0.2,1024.3,-16.6,0,NW,5.1,Tiantan
8274,2014,2,8,17,15,6,NA,NA,NA,NA,-1.2,1025.5,-17.4,0,NNW,4.7,Tiantan
8275,2014,2,8,18,9,22,11,28,400,70,-2.5,1027.1,-17.4,0,N,2.2,Tiantan
8276,2014,2,8,19,6,21,15,31,400,64,-3.6,1028.7,-18.7,0,NW,2.5,Tiantan
8277,2014,2,8,20,4,16,16,27,400,66,-5.2,1030,-19.7,0,NW,4.7,Tiantan
8278,2014,2,8,21,3,6,8,24,400,71,-6,1030.9,-20.8,0,NNW,4.7,Tiantan
8279,2014,2,8,22,3,6,5,20,300,71,-6.6,1031.5,-21,0,NW,4.6,Tiantan
8280,2014,2,8,23,5,6,5,18,300,71,-6.8,1032,-20.8,0,NNW,6.6,Tiantan
8281,2014,2,9,0,6,32,7,18,300,67,-7.1,1032.6,-21,0,NNW,4.1,Tiantan
8282,2014,2,9,1,7,10,8,15,300,66,-7.4,1033,-21,0,NNW,4.5,Tiantan
8283,2014,2,9,2,9,6,14,15,400,65,-7.8,1033.1,-21.3,0,N,2.1,Tiantan
8284,2014,2,9,3,7,66,14,17,400,63,-8,1033,-21.5,0,NW,4.3,Tiantan
8285,2014,2,9,4,5,43,15,18,400,61,-8.1,1033.1,-21.6,0,N,3.9,Tiantan
8286,2014,2,9,5,5,51,15,19,500,57,-8.3,1033.2,-21.8,0,NNW,3.1,Tiantan
8287,2014,2,9,6,7,14,14,23,500,54,-8.7,1033.4,-21.8,0,NNW,5.5,Tiantan
8288,2014,2,9,7,6,26,17,32,500,46,-8.5,1034.1,-21.9,0,NNW,4.6,Tiantan
8289,2014,2,9,8,8,30,23,35,600,43,-7.6,1034.3,-21.1,0,NNW,4.7,Tiantan
8290,2014,2,9,9,6,26,22,35,600,45,-6.9,1034.3,-20.9,0,NW,2.6,Tiantan
8291,2014,2,9,10,11,26,18,25,600,56,-5.9,1034.1,-21.1,0,NNW,3.6,Tiantan
8292,2014,2,9,11,12,49,20,22,500,62,-5.1,1033.1,-20.8,0,NW,3.4,Tiantan
8293,2014,2,9,12,8,6,17,22,500,64,-4,1031.8,-20.7,0,N,3.8,Tiantan
8294,2014,2,9,13,11,19,14,18,500,70,-3,1030.7,-19.9,0,NNW,3.8,Tiantan
8295,2014,2,9,14,6,6,9,17,400,72,-1.8,1030.2,-19.8,0,NW,3.8,Tiantan
8296,2014,2,9,15,5,22,10,20,400,72,-1.8,1030,-19.8,0,NW,4.3,Tiantan
8297,2014,2,9,16,6,10,10,19,400,74,-2,1030.1,-20.4,0,NW,2.5,Tiantan
8298,2014,2,9,17,4,13,10,21,400,73,-2.8,1030.6,-19.2,0,WNW,3.2,Tiantan
8299,2014,2,9,18,10,19,13,32,500,61,-3.1,1031.2,-19.1,0,NW,4.6,Tiantan
8300,2014,2,9,19,11,18,9,35,400,55,-4,1031.6,-18.3,0,WNW,2.4,Tiantan
8301,2014,2,9,20,9,23,12,37,500,50,-4.2,1032,-18.5,0,NW,2.4,Tiantan
8302,2014,2,9,21,15,17,28,40,600,45,-4.4,1032.6,-18.7,0,NNW,3,Tiantan
8303,2014,2,9,22,13,24,36,36,600,47,-4.9,1033.1,-19.1,0,NNW,2.2,Tiantan
8304,2014,2,9,23,15,29,29,44,600,37,-5.4,1033.4,-19.5,0,NNE,2.5,Tiantan
8305,2014,2,10,0,14,16,19,30,500,52,-5.8,1033.5,-20.3,0,NNW,2.5,Tiantan
8306,2014,2,10,1,9,11,14,19,400,63,-6.7,1033.7,-20.7,0,ENE,2.5,Tiantan
8307,2014,2,10,2,9,8,18,20,400,60,-7.9,1033.3,-20.7,0,NNE,1.3,Tiantan
8308,2014,2,10,3,4,16,20,23,500,55,-8.6,1033,-20.7,0,NNE,1.8,Tiantan
8309,2014,2,10,4,8,13,30,27,600,50,-8.7,1032.7,-20.5,0,NE,1.6,Tiantan
8310,2014,2,10,5,10,14,33,32,600,43,-9.7,1033.1,-20,0,NE,1.5,Tiantan
8311,2014,2,10,6,5,7,17,27,500,49,-10.3,1033.4,-19.5,0,NE,1,Tiantan
8312,2014,2,10,7,8,7,13,40,500,38,-8.5,1033.9,-20,0,NE,1.7,Tiantan
8313,2014,2,10,8,6,11,17,40,500,39,-6.5,1034.1,-20.2,0,N,1.6,Tiantan
8314,2014,2,10,9,9,13,17,49,600,32,-5,1033.9,-19.2,0,N,1.5,Tiantan
8315,2014,2,10,10,10,26,13,40,600,44,-4.3,1033,-19.3,0,E,2.7,Tiantan
8316,2014,2,10,11,8,24,17,38,600,48,-3.1,1031.6,-18.3,0,ESE,1.3,Tiantan
8317,2014,2,10,12,8,9,16,33,500,59,-2.2,1030.2,-19.2,0,WNW,1,Tiantan
8318,2014,2,10,13,9,6,16,35,600,60,-1.7,1029.2,-18.3,0,S,2.5,Tiantan
8319,2014,2,10,14,NA,6,20,34,700,61,-1.5,1028.3,-18.1,0,SSE,3.2,Tiantan
8320,2014,2,10,15,NA,NA,16,33,600,NA,-1.5,1027.9,-17.7,0,WSW,1.4,Tiantan
8321,2014,2,10,16,NA,NA,17,24,500,NA,-2.5,1027.7,-17.4,0,SSE,1.5,Tiantan
8322,2014,2,10,17,10,10,17,23,500,100,-3.2,1027.9,-17.6,0,SW,2.8,Tiantan
8323,2014,2,10,18,20,31,19,28,600,100,-4.1,1027.9,-16.7,0,SW,2.3,Tiantan
8324,2014,2,10,19,28,40,21,32,700,95,-4.6,1028,-16.2,0,SW,1.3,Tiantan
8325,2014,2,10,20,34,40,14,43,800,66,-4.9,1027.8,-16.2,0,WSW,1.7,Tiantan
8326,2014,2,10,21,38,46,16,58,1000,46,-6.1,1027.9,-15.1,0,E,0.7,Tiantan
8327,2014,2,10,22,45,52,13,66,1100,29,-8.1,1027.4,-14.7,0,E,0,Tiantan
8328,2014,2,10,23,50,58,12,77,1400,8,-8.5,1027.1,-14.3,0,WSW,0.5,Tiantan
8089,2014,2,1,0,155,191,74,102,2400,1,1.8,1012.8,-3.1,0,WSW,0.9,Wanliu
8090,2014,2,1,1,158,187,71,94,1900,4,1.6,1012.9,-2,0,SW,0.2,Wanliu
8091,2014,2,1,2,153,169,66,86,1800,9,1.6,1012.7,-1.3,0,NE,1.1,Wanliu
8092,2014,2,1,3,149,173,56,80,1600,10,1.8,1012.1,-1.5,0,NE,1.1,Wanliu
8093,2014,2,1,4,161,173,48,91,2200,1,1.8,1011.8,-1.5,0,NE,1.2,Wanliu
8094,2014,2,1,5,181,182,56,96,2800,1,1.6,1011.6,-1.3,0,NE,1.3,Wanliu
8095,2014,2,1,6,177,163,59,89,2400,2,1.7,1011.5,-0.7,0,ENE,1.1,Wanliu
8096,2014,2,1,7,179,167,54,90,2300,1,2.1,1011.8,-0.2,0,ENE,0.7,Wanliu
8097,2014,2,1,8,174,175,52,92,2400,1,2.5,1012.1,0.4,0,ENE,1,Wanliu
8098,2014,2,1,9,171,173,56,92,2200,1,2.7,1012.3,0.3,0,ENE,0.2,Wanliu
8099,2014,2,1,10,178,187,61,96,2800,1,3.8,1012.1,0.7,0,N,0,Wanliu
8100,2014,2,1,11,190,195,70,99,3100,1,4.5,1011.3,1.3,0,WNW,1,Wanliu
8101,2014,2,1,12,132,122,68,85,2000,6,4.8,1010,1.3,0,SW,0.8,Wanliu
8102,2014,2,1,13,126,112,63,87,1900,4,4.9,1009,1.4,0,SSW,1.4,Wanliu
8103,2014,2,1,14,130,111,60,92,1900,2,4.7,1008.8,1.5,0,SSW,1.7,Wanliu
8104,2014,2,1,15,119,116,52,94,1900,1,4.6,1008.7,1.3,0,SSW,1.7,Wanliu
8105,2014,2,1,16,98,85,51,94,1900,1,4,1007.9,1,0,SSW,1.3,Wanliu
8106,2014,2,1,17,112,102,46,96,1900,1,3.6,1007.6,0.8,0,WSW,2.1,Wanliu
8107,2014,2,1,18,110,96,42,93,1900,1,3.4,1007.5,0.8,0,SW,1.3,Wanliu
8108,2014,2,1,19,115,88,41,84,1800,8,3.2,1007.6,0.9,0,WSW,1.9,Wanliu
8109,2014,2,1,20,124,109,40,88,1900,3,2.8,1007.3,1,0,SSW,2.2,Wanliu
8110,2014,2,1,21,128,122,38,88,2000,1,2.5,1006.8,1,0,SW,2.3,Wanliu
8111,2014,2,1,22,141,129,36,89,2100,1,2.4,1006.7,0.9,0,SW,2.1,Wanliu
8112,2014,2,1,23,139,134,33,85,2100,1,2.3,1006.3,0.8,0,W,1.6,Wanliu
8113,2014,2,2,0,139,138,35,85,2100,1,2.2,1005.7,0.7,0,WSW,1.5,Wanliu
8114,2014,2,2,1,143,145,38,87,2200,1,2.2,1005.9,0.6,0,WSW,1.7,Wanliu
8115,2014,2,2,2,156,144,41,86,2400,1,2.1,1005.7,0.6,0,SW,1.8,Wanliu
8116,2014,2,2,3,165,163,42,86,2500,1,2,1005.4,0.4,0,WSW,1.3,Wanliu
8117,2014,2,2,4,169,170,39,84,2600,1,1.9,1005.2,0.3,0,NNW,0.8,Wanliu
8118,2014,2,2,5,172,166,38,83,2700,1,1.5,1006.3,0.2,0,NE,1.6,Wanliu
8119,2014,2,2,6,174,172,34,85,3100,1,1.2,1006.2,0.2,0,NE,2.5,Wanliu
8120,2014,2,2,7,164,170,25,86,3600,1,1.1,1007.4,-0.1,0,NNE,1.8,Wanliu
8121,2014,2,2,8,167,167,31,90,3000,1,3.8,1007.7,-3.9,0,NNE,3.5,Wanliu
8122,2014,2,2,9,157,121,61,90,2900,2,7.6,1008.7,-11.7,0,N,4.5,Wanliu
8123,2014,2,2,10,81,88,47,71,1500,24,8.8,1009.3,-12.4,0,NNE,4.1,Wanliu
8124,2014,2,2,11,20,158,18,50,700,46,8.9,1008.9,-12.9,0,NNE,4.1,Wanliu
8125,2014,2,2,12,21,157,14,33,500,56,9.7,1008.6,-12.9,0,NE,3.2,Wanliu
8126,2014,2,2,13,11,79,11,34,400,58,9.1,1007.9,-14.7,0,NE,4.5,Wanliu
8127,2014,2,2,14,22,80,13,34,400,58,9.2,1008.6,-15.4,0,NE,4.2,Wanliu
8128,2014,2,2,15,19,97,14,42,400,54,8.4,1009.8,-17.6,0,NE,5.3,Wanliu
8129,2014,2,2,16,15,56,12,41,400,56,6,1010.7,-20.4,0,NE,4,Wanliu
8130,2014,2,2,17,13,40,10,38,400,54,4.7,1012.3,-21.5,0,NE,3,Wanliu
8131,2014,2,2,18,9,30,9,38,400,51,4,1013.4,-22.9,0,NE,3.9,Wanliu
8132,2014,2,2,19,12,20,8,37,400,49,3.2,1014.1,-23.6,0,NE,3.8,Wanliu
8133,2014,2,2,20,8,15,7,40,400,48,2.5,1014.6,-24.1,0,NE,2.6,Wanliu
8134,2014,2,2,21,6,6,7,38,400,51,2.2,1015.3,-24.4,0,NE,2.7,Wanliu
8135,2014,2,2,22,9,10,6,39,400,50,2,1016,-24.5,0,NE,2.9,Wanliu
8136,2014,2,2,23,3,6,6,40,400,51,1.9,1016.6,-24.6,0,NNE,3.1,Wanliu
8137,2014,2,3,0,3,10,7,41,400,49,1.7,1017.5,-20.2,0,N,5.7,Wanliu
8138,2014,2,3,1,5,41,8,34,400,57,1,1018.3,-20.1,0,NNW,5.3,Wanliu
8139,2014,2,3,2,4,36,17,23,400,62,-0.2,1019.6,-14.9,0,NNW,4.9,Wanliu
8140,2014,2,3,3,4,61,13,20,300,62,-1.2,1020.3,-14.7,0,NNE,4.2,Wanliu
8141,2014,2,3,4,6,24,10,NA,300,61,-2.4,1021,-16.9,0,NE,2.4,Wanliu
8142,2014,2,3,5,3,6,8,13,300,59,-3.4,1021.5,-24.4,0,E,1.1,Wanliu
8143,2014,2,3,6,4,6,7,17,300,54,-3.5,1022,-27.2,0,NE,3.1,Wanliu
8144,2014,2,3,7,3,6,15,32,400,44,-3.2,1022.7,-27.8,0,NNW,4.9,Wanliu
8145,2014,2,3,8,5,6,9,27,300,54,-2.4,1023.2,-27.2,0,NNW,3.4,Wanliu
8146,2014,2,3,9,5,9,11,23,400,54,-1.2,1023.2,-27.1,0,NW,5.5,Wanliu
8147,2014,2,3,10,9,6,12,22,400,53,-0.5,1022.4,-26.5,0,NNW,3.6,Wanliu
8148,2014,2,3,11,7,12,15,26,400,54,0.6,1022.4,-26.6,0,NW,4.6,Wanliu
8149,2014,2,3,12,6,9,12,24,400,56,1.1,1021,-27.2,0,NNW,5.6,Wanliu
8150,2014,2,3,13,7,18,8,23,300,59,1.7,1020.1,-26.8,0,NW,4.2,Wanliu
8151,2014,2,3,14,3,36,8,30,300,58,1.5,1020.3,-26.9,0,NNW,4.1,Wanliu
8152,2014,2,3,15,8,53,7,33,300,60,1,1020.4,-27.3,0,N,5.2,Wanliu
8153,2014,2,3,16,8,50,7,30,300,58,0.5,1020.6,-26.7,0,NW,2.6,Wanliu
8154,2014,2,3,17,6,43,7,32,300,55,-0.4,1021.5,-27.4,0,NW,4.5,Wanliu
8155,2014,2,3,18,8,54,7,31,300,53,-0.8,1022,-27.7,0,N,3.8,Wanliu
